0	
0.078702942	
0.15740559	
0.23610765	24
0.31480882	40
0.39350879	45
0.47220728	54
0.55090398	73.5
0.62959862	104
0.70829087	129
0.78698045	136.66666
0.86566705	187
0.94435042	318
1.0230302	666.25
1.1017061	1655.5
1.1803778	2886
1.2590452	4226.667
1.3377078	5188.3999
1.4163653	5781
1.4950175	6384
1.5736641	6823.333
1.6523046	7551
1.730939	7876
1.809567	8525.333
1.888188	9039
1.966802	9447.2217
2.0454085	9961.25
2.1240072	10476
2.2025981	10956.399
2.2811806	11567.778
2.3597546	12081
2.4383197	12124.1
2.5168757	12438.4
2.595422	12801
2.6739588	13177.833
2.7524855	13876.154
2.8310018	14283.692
2.9095073	14445.416
2.9880021	14925.856
3.0664854	15159
3.1449575	15470.77
3.2234175	15541.733
3.3018656	15987
3.3803012	16340
3.4587243	16292.571
3.5371344	16746
3.615531	16833.293
3.6939142	17119.75
3.7722836	17436
3.8506389	17253.158
3.9289796	17773.529
4.0073056	18279
4.0856166	18538
4.1639128	18947.5
4.2421927	18948
4.320457	18920
4.3987055	19199.158
4.4769373	19448.398
4.5551519	19570.422
4.6333504	19915.182
4.7115312	20214
4.7896943	20572.25
4.8678393	20657.809
4.9459667	20718
5.024075	20800
5.1021652	21238.75
5.1802363	21252
5.2582879	21561.818
5.3363199	21340.174
5.4143324	21213
5.4923244	21355.6
5.5702963	21649.32
5.6482472	21735
5.7261777	21560.27
5.8040862	21806.32
5.8819737	21870
5.9598393	22048.445
6.0376825	21774.5
6.1155038	21858
6.1933022	21837.422
6.2710776	21739.258
6.3488297	21870
6.4265585	21990.643
6.5042634	21920.586
6.5819445	21643.033
6.6596012	21762.932
6.7372336	22236.732
6.8148408	22234.301
6.8924232	22440
6.9699798	22339
7.0475111	22203
7.1250162	22064.656
7.2024956	22459.5
7.2799478	22095
7.3573737	22515.938
7.4347725	22865.312
7.5121441	22348.236
7.589488	22575.324
7.6668043	22305.891
7.7440925	22290
7.821352	21900
7.8985834	22427.941
7.9757857	22502.332
8.0529585	22379.611
8.1301022	22481.828
8.2072163	22105.418
8.2843008	22231.352
8.3613548	22409.271
8.4383783	21970.703
8.5153704	21982.574
8.5923328	22335.945
8.6692629	22689
8.7461624	22226.105
8.8230295	22035
8.8998652	22444.098
8.9766684	22389.615
9.0534382	21960.779
9.1301765	22387.949
9.2068815	22570.451
9.2835531	22389.85
9.3601904	22137.143
9.4367952	22250.25
9.5133648	22009.381
9.589901	21959.791
9.6664028	21983.428
9.7428694	22035.715
9.8193007	22410.816
9.8956966	22143.156
9.9720573	22004.094
10.048383	21932.932
10.124672	22382.609
10.200924	22430.111
10.277141	22349.066
10.35332	22468.512
10.429462	22078.637
10.505568	21925.76
10.581635	22173.787
10.657665	22122.521
10.733658	21694.75
10.809611	21750.721
10.885527	22008.572
10.961404	21838.08
11.037242	21983.375
11.113041	21881.98
11.1888	21663.361
11.26452	21379.135
11.340199	21365.641
11.415839	21580.176
11.491439	21700.15
11.566998	21852.34
11.642516	21820.588
11.717994	21699.26
11.793429	21617.777
11.868824	21422.943
11.944178	21071.85
12.019488	21246.699
12.094757	21259.332
12.169984	21517.41
12.245168	21034.107
12.320309	21048.709
12.395407	21114.074
12.470462	21371.26
12.545473	21119.684
12.62044	21101.592
12.695365	21023.104
12.770245	21382.232
12.845079	21466.422
12.91987	21422.068
12.994617	21551.158
13.069318	21539.049
13.143973	21349.166
13.218584	21437.699
13.293149	21328
13.367668	21020.918
13.442142	20824.9
13.516568	20825
13.590948	21006.451
13.665282	21134.906
13.739569	20781.5
13.813808	20784.211
13.888001	20874.287
13.962146	20966.807
14.036243	21086.799
14.110292	21183.727
14.184295	20872.5
14.258247	20714.219
14.332152	20914.666
14.406008	20742.832
14.479815	21162.627
14.553573	20830.09
14.627281	20791.846
14.700941	20442.789
14.77455	20325.416
14.84811	20302.449
14.921619	19990.559
14.995079	20525.145
15.068488	20486.262
15.141847	20134.559
15.215155	20439.914
15.288411	20221.912
15.361616	20292.754
15.434771	20418.729
15.507873	20589.572
15.580924	20320.301
15.653923	20222.229
15.72687	20208.379
15.799765	20131.561
15.872606	20176.75
15.945395	19959.453
16.018133	19998.15
16.090816	19902.676
16.163446	19966.959
16.236025	19936.711
16.308548	19720.959
16.381018	19876.318
16.453434	19768.219
16.525797	19953.729
16.598104	20062.375
16.670359	19670.082
16.742558	19715.475
16.814701	19722.857
16.886791	19881.277
16.958826	19933.264
17.030806	19670.338
17.10273	19912.42
17.174597	19501.875
17.24641	19970.963
17.318167	20065.076
17.389868	19870.633
17.461514	19679.32
17.533102	19586.914
17.604633	19473.301
17.676109	19473.854
17.747528	19539.557
17.81889	19471.111
17.890194	19434.5
17.961441	19444.098
18.032631	19352.178
18.103764	19300.939
18.174837	19563.445
18.245855	19235.123
18.316813	19059.326
18.387714	19132.578
18.458557	18974.494
18.529341	19228.863
18.600065	19169.824
18.670732	18910.164
18.741341	19057.227
18.81189	19335.348
18.88238	19013.756
18.95281	18886.363
19.02318	18941.744
19.093493	19111.908
19.163744	18845.625
19.233936	18796
19.304068	18649.773
19.37414	19059.342
19.444151	18655.863
19.514103	18853.846
19.583994	19168.91
19.653824	19022.391
19.723593	19160.301
19.793303	19173.383
19.862949	19045.824
19.932537	18741.1
20.002062	18703.111
20.071526	18886
20.140928	18581.439
20.21027	18187.709
20.279549	18161.748
20.348766	18314.043
20.417921	18224.021
20.487015	17911.055
20.556046	17965.725
20.625013	18006.127
20.69392	17900.781
20.762764	17997.5
20.831545	18022.312
20.900263	18121.588
20.968918	18166.969
21.037512	18362.4
21.106041	18239.709
21.174507	18008.121
21.242908	17805.66
21.311249	17932.162
21.379524	18090.305
21.447737	17799.814
21.515884	17651.922
21.583969	17771.295
21.651989	18241.68
21.719946	18180.102
21.787838	17882.236
21.855667	17776.961
21.923431	17867.365
21.991131	17725.631
22.058765	17546.715
22.126335	17718.971
22.19384	18022.9
22.26128	17859.748
22.328657	17866.66
22.395967	17803.846
22.463213	17652.104
22.530394	17333.66
22.597507	17042.32
22.664557	17385.357
22.731541	17168.727
22.79846	17342.914
22.865313	17377.359
22.9321	17127.734
22.998821	17065.227
23.065477	17011.982
23.132067	17410.24
23.198591	17165.725
23.265047	16850.781
23.33144	17089.742
23.397764	16951.121
23.464022	16863.963
23.530214	16829.559
23.59634	16572.264
23.662399	16797.793
23.728392	16847.566
23.794317	17139.107
23.860176	17142.109
23.925966	17326.643
23.991692	17169.207
24.05735	17030
24.12294	16920.816
24.188463	16986.637
24.25392	16646.727
24.319309	16743.75
24.38463	16655.293
24.449884	16630.592
24.51507	16623.299
24.580191	16676.061
24.645241	16586.73
24.710224	16556.51
24.775141	16557.967
24.839989	16793.361
24.904768	16788.289
24.969481	16537.939
25.034124	16375.214
25.098701	16110.101
25.16321	16273.033
25.22765	16184.411
25.292021	16009.009
25.356325	16163.25
25.420559	16279.445
25.484726	16376.066
25.548824	16166.438
25.612854	16307.306
25.676815	16099.999
25.740709	15777.595
25.804533	15659.707
25.868288	15908.339
25.931974	16349.661
25.995592	16241.249
26.059141	16268.033
26.122622	15998.783
26.186033	15935.366
26.249374	15872.323
26.312649	16012.801
26.375853	16222.261
26.438988	16557.191
26.502054	16563.662
26.565052	16570.666
26.627979	16204.234
26.690838	16166.906
26.753628	16206.832
26.816347	16232.25
26.878998	16150.186
26.941578	15935.813
27.004091	16128.434
27.066534	15987.213
27.128906	15897.712
27.19121	16076.29
27.253443	15911.932
27.315607	15870.093
27.377703	15752.801
27.439728	15773.441
27.501684	15513.354
27.56357	15722.857
27.625385	15652.751
27.687132	15549.985
27.748808	15491.189
27.810415	15525.818
27.871952	15693.741
27.93342	15797.408
27.994818	15565.367
28.056145	15491.259
28.117403	15548.474
28.178591	15716.715
28.239708	15614.684
28.300756	15599.883
28.361734	15818.25
28.422642	15626.734
28.483479	15422.299
28.544247	15532
28.604944	15701.934
28.665573	15769.706
28.726131	15578.348
28.786619	15566.197
28.847036	15770.715
28.907383	15646.638
28.967661	15725.697
29.027868	15448.732
29.088005	15378.511
29.148071	15341.617
29.208069	15414.408
29.267996	15445.714
29.327852	15243.771
29.387638	15488.89
29.447353	15316.986
29.507	15374.704
29.566576	15734.153
29.626081	15825.296
29.685516	15447.867
