-0.00476	0.092	0.004
-0.00474	0.09	0.006
-0.00472	0.092	0.004
-0.0047	0.092	0.006
-0.00468	0.09	0.006
-0.00466	0.092	0.006
-0.00464	0.092	0.008
-0.00462	0.092	0.01
-0.0046	0.092	0.01
-0.00458	0.09	0.01
-0.00456	0.09	0.012
-0.00454	0.088	0.012
-0.00452	0.086	0.012
-0.0045	0.086	0.014
-0.00448	0.086	0.014
-0.00446	0.09	0.016
-0.00444	0.086	0.018
-0.00442	0.088	0.016
-0.0044	0.086	0.02
-0.00438	0.086	0.02
-0.00436	0.086	0.02
-0.00434	0.084	0.022
-0.00432	0.086	0.022
-0.0043	0.086	0.026
-0.00428	0.086	0.026
-0.00426	0.086	0.03
-0.00424	0.086	0.028
-0.00422	0.084	0.032
-0.0042	0.084	0.032
-0.00418	0.082	0.034
-0.00416	0.078	0.04
-0.00414	0.08	0.04
-0.00412	0.082	0.038
-0.0041	0.082	0.044
-0.00408	0.082	0.048
-0.00406	0.082	0.05
-0.00404	0.082	0.05
-0.00402	0.08	0.052
-0.004	0.08	0.058
-0.00398	0.076	0.062
-0.00396	0.078	0.066
-0.00394	0.078	0.068
-0.00392	0.078	0.072
-0.0039	0.08	0.076
-0.00388	0.076	0.078
-0.00386	0.08	0.082
-0.00384	0.076	0.09
-0.00382	0.076	0.09
-0.0038	0.074	0.094
-0.00378	0.07	0.096
-0.00376	0.074	0.094
-0.00374	0.074	0.098
-0.00372	0.076	0.104
-0.0037	0.076	0.1
-0.00368	0.074	0.1
-0.00366	0.074	0.098
-0.00364	0.072	0.098
-0.00362	0.07	0.094
-0.0036	0.068	0.092
-0.00358	0.07	0.086
-0.00356	0.072	0.086
-0.00354	0.07	0.082
-0.00352	0.072	0.078
-0.0035	0.07	0.074
-0.00348	0.07	0.072
-0.00346	0.07	0.066
-0.00344	0.068	0.062
-0.00342	0.064	0.056
-0.0034	0.066	0.056
-0.00338	0.064	0.054
-0.00336	0.066	0.048
-0.00334	0.068	0.046
-0.00332	0.066	0.04
-0.0033	0.066	0.04
-0.00328	0.064	0.038
-0.00326	0.064	0.038
-0.00324	0.062	0.03
-0.00322	0.062	0.03
-0.0032	0.064	0.028
-0.00318	0.062	0.026
-0.00316	0.064	0.024
-0.00314	0.064	0.028
-0.00312	0.062	0.026
-0.0031	0.062	0.022
-0.00308	0.062	0.02
-0.00306	0.058	0.018
-0.00304	0.058	0.018
-0.00302	0.058	0.016
-0.003	0.058	0.014
-0.00298	0.06	0.014
-0.00296	0.058	0.012
-0.00294	0.06	0.012
-0.00292	0.056	0.008
-0.0029	0.056	0.01
-0.00288	0.056	0.008
-0.00286	0.054	0.006
-0.00284	0.056	0.008
-0.00282	0.056	0.008
-0.0028	0.054	0.008
-0.00278	0.058	0.01
-0.00276	0.054	0.006
-0.00274	0.056	0.008
-0.00272	0.052	0.004
-0.0027	0.052	0.006
-0.00268	0.048	0.006
-0.00266	0.048	0.006
-0.00264	0.05	0.008
-0.00262	0.052	0.006
-0.0026	0.052	0.002
-0.00258	0.05	0.006
-0.00256	0.05	0.004
-0.00254	0.05	0.002
-0.00252	0.048	0
-0.0025	0.048	0.002
-0.00248	0.046	-0.002
-0.00246	0.048	0
-0.00244	0.048	0.002
-0.00242	0.05	0.002
-0.0024	0.048	0.002
-0.00238	0.048	0.002
-0.00236	0.046	0
-0.00234	0.044	0.002
-0.00232	0.044	0.002
-0.0023	0.042	0.004
-0.00228	0.042	0
-0.00226	0.042	0
-0.00224	0.044	0.002
-0.00222	0.046	0.002
-0.0022	0.042	0
-0.00218	0.042	-0.002
-0.00216	0.04	0.002
-0.00214	0.04	0
-0.00212	0.038	0
-0.0021	0.038	-0.002
-0.00208	0.038	-0.002
-0.00206	0.04	-0.004
-0.00204	0.038	-0.002
-0.00202	0.04	-0.004
-0.002	0.04	-0.004
-0.00198	0.036	-0.006
-0.00196	0.038	-0.004
-0.00194	0.034	-0.002
-0.00192	0.036	-0.006
-0.0019	0.034	-0.004
-0.00188	0.036	-0.006
-0.00186	0.038	-0.004
-0.00184	0.036	-0.002
-0.00182	0.036	-0.004
-0.0018	0.032	-0.004
-0.00178	0.03	-0.006
-0.00176	0.032	-0.006
-0.00174	0.03	-0.008
-0.00172	0.032	-0.006
-0.0017	0.03	-0.008
-0.00168	0.032	-0.006
-0.00166	0.032	-0.004
-0.00164	0.032	-0.002
-0.00162	0.03	-0.006
-0.0016	0.03	-0.006
-0.00158	0.026	-0.004
-0.00156	0.026	-0.008
-0.00154	0.028	-0.004
-0.00152	0.028	-0.006
-0.0015	0.03	-0.004
-0.00148	0.03	-0.006
-0.00146	0.026	-0.006
-0.00144	0.026	-0.006
-0.00142	0.024	-0.006
-0.0014	0.024	-0.004
-0.00138	0.022	-0.004
-0.00136	0.022	-0.01
-0.00134	0.024	-0.008
-0.00132	0.024	-0.008
-0.0013	0.026	-0.004
-0.00128	0.024	-0.004
-0.00126	0.026	-0.004
-0.00124	0.022	-0.006
-0.00122	0.018	-0.008
-0.0012	0.02	-0.008
-0.00118	0.016	-0.01
-0.00116	0.02	-0.01
-0.00114	0.018	-0.004
-0.00112	0.02	-0.006
-0.0011	0.018	-0.004
-0.00108	0.016	-0.006
-0.00106	0.018	-0.006
-0.00104	0.016	-0.01
-0.00102	0.014	-0.006
-0.001	0.014	-0.008
-0.00098	0.014	-0.006
-0.00096	0.014	-0.004
-0.00094	0.018	-0.006
-0.00092	0.014	-0.008
-0.0009	0.016	-0.006
-0.00088	0.012	-0.008
-0.00086	0.014	-0.004
-0.00084	0.012	-0.006
-0.00082	0.008	-0.008
-0.0008	0.012	-0.004
-0.00078	0.012	-0.008
-0.00076	0.012	-0.004
-0.00074	0.012	-0.006
-0.00072	0.008	-0.006
-0.0007	0.01	-0.002
-0.00068	0.008	-0.01
-0.00066	0.008	-0.006
-0.00064	0.008	-0.008
-0.00062	0.006	-0.01
-0.0006	0.008	-0.006
-0.00058	0.008	-0.006
-0.00056	0.01	-0.006
-0.00054	0.008	-0.008
-0.00052	0.004	-0.008
-0.0005	0.006	-0.008
-0.00048	0.002	-0.006
-0.00046	0	-0.008
-0.00044	0.002	-0.006
-0.00042	0.004	-0.012
-0.0004	0.004	-0.006
-0.00038	0.006	-0.006
-0.00036	0.004	-0.006
-0.00034	0.004	-0.006
-0.00032	0	-0.008
-0.0003	0	-0.006
-0.00028	-0.002	-0.006
-0.00026	-0.006	-0.008
-0.00024	-0.002	-0.006
-0.00022	-0.002	-0.008
-0.0002	-0.002	-0.004
-0.00018	0.002	-0.01
-0.00016	-0.004	-0.004
-0.00014	-0.002	-0.01
-0.00012	-0.006	-0.01
-0.0001	-0.006	-0.01
-0.00008	-0.006	-0.008
-0.00006	-0.008	-0.01
-0.00004	-0.004	-0.004
-0.00002	-0.006	-0.002
0	-0.004	-0.004
0.00002	-0.006	-0.006
0.00004	-0.008	-0.008
0.00006	-0.008	-0.002
0.00008	-0.008	-0.008
0.0001	-0.01	-0.008
0.00012	-0.012	-0.008
0.00014	-0.01	-0.006
0.00016	-0.01	-0.008
0.00018	-0.008	-0.006
0.0002	-0.008	-0.004
0.00022	-0.01	-0.004
0.00024	-0.014	-0.004
0.00026	-0.014	-0.004
0.00028	-0.014	-0.006
0.0003	-0.016	-0.006
0.00032	-0.014	-0.008
0.00034	-0.014	-0.006
0.00036	-0.014	-0.002
0.00038	-0.016	-0.004
0.0004	-0.016	-0.008
0.00042	-0.016	-0.006
0.00044	-0.02	-0.002
0.00046	-0.018	-0.004
0.00048	-0.02	-0.002
0.0005	-0.02	-0.004
0.00052	-0.018	-0.004
0.00054	-0.018	-0.004
0.00056	-0.016	-0.004
0.00058	-0.018	-0.004
0.0006	-0.02	-0.004
0.00062	-0.02	0
0.00064	-0.022	-0.002
0.00066	-0.024	-0.006
0.00068	-0.022	-0.004
0.0007	-0.022	-0.004
0.00072	-0.022	-0.004
0.00074	-0.022	-0.002
0.00076	-0.022	0.002
0.00078	-0.024	-0.004
0.0008	-0.028	-0.006
0.00082	-0.028	-0.004
0.00084	-0.028	0
0.00086	-0.028	-0.006
0.00088	-0.024	-0.006
0.0009	-0.028	0
0.00092	-0.024	-0.002
0.00094	-0.026	-0.006
0.00096	-0.026	-0.004
0.00098	-0.028	-0.008
0.001	-0.032	-0.01
0.00102	-0.03	-0.006
0.00104	-0.032	-0.002
0.00106	-0.03	-0.004
0.00108	-0.028	-0.002
0.0011	-0.03	-0.004
0.00112	-0.028	-0.002
0.00114	-0.032	-0.002
0.00116	-0.032	0
0.00118	-0.036	-0.002
0.0012	-0.036	-0.004
0.00122	-0.036	-0.004
0.00124	-0.034	-0.002
0.00126	-0.036	-0.006
0.00128	-0.034	0
0.0013	-0.034	-0.004
0.00132	-0.034	-0.004
0.00134	-0.034	-0.006
0.00136	-0.038	-0.006
0.00138	-0.038	-0.002
0.0014	-0.04	-0.004
0.00142	-0.04	-0.004
0.00144	-0.036	-0.004
0.00146	-0.038	-0.002
0.00148	-0.036	-0.004
0.0015	-0.04	-0.002
0.00152	-0.04	-0.002
0.00154	-0.042	-0.002
0.00156	-0.046	-0.006
0.00158	-0.042	-0.004
0.0016	-0.044	-0.004
0.00162	-0.042	-0.002
0.00164	-0.042	-0.002
0.00166	-0.042	-0.006
0.00168	-0.042	-0.002
0.0017	-0.042	0
0.00172	-0.046	-0.002
0.00174	-0.048	-0.002
0.00176	-0.048	-0.004
0.00178	-0.048	-0.004
0.0018	-0.046	-0.002
0.00182	-0.046	0
0.00184	-0.046	-0.002
0.00186	-0.046	0.002
0.00188	-0.048	-0.004
0.0019	-0.048	0
0.00192	-0.052	0.002
0.00194	-0.05	0
0.00196	-0.052	0.002
0.00198	-0.052	0.004
0.002	-0.048	0.002
0.00202	-0.052	0
0.00204	-0.048	0
0.00206	-0.05	0.002
0.00208	-0.052	0.002
0.0021	-0.052	0.006
0.00212	-0.056	0.002
0.00214	-0.054	0
0.00216	-0.056	0
0.00218	-0.054	-0.002
0.0022	-0.054	0.002
0.00222	-0.054	0.004
0.00224	-0.054	0.006
0.00226	-0.056	0.004
0.00228	-0.058	0.002
0.0023	-0.058	0.004
0.00232	-0.06	0.004
0.00234	-0.06	0.008
0.00236	-0.058	0.008
0.00238	-0.058	0.006
0.0024	-0.058	0.008
0.00242	-0.058	0.008
0.00244	-0.06	0.008
0.00246	-0.058	0.01
0.00248	-0.062	0.012
0.0025	-0.062	0.012
0.00252	-0.062	0.012
0.00254	-0.06	0.012
0.00256	-0.058	0.012
0.00258	-0.06	0.012
0.0026	-0.06	0.014
0.00262	-0.064	0.018
0.00264	-0.064	0.016
0.00266	-0.066	0.02
0.00268	-0.068	0.02
0.0027	-0.066	0.026
0.00272	-0.066	0.028
0.00274	-0.066	0.03
0.00276	-0.064	0.032
0.00278	-0.064	0.036
0.0028	-0.064	0.034
0.00282	-0.066	0.034
0.00284	-0.07	0.036
0.00286	-0.07	0.038
0.00288	-0.07	0.044
0.0029	-0.07	0.046
0.00292	-0.066	0.046
0.00294	-0.07	0.05
0.00296	-0.066	0.054
0.00298	-0.07	0.058
0.003	-0.072	0.062
0.00302	-0.072	0.066
0.00304	-0.076	0.068
0.00306	-0.074	0.07
0.00308	-0.074	0.076
0.0031	-0.074	0.076
0.00312	-0.07	0.08
0.00314	-0.074	0.08
0.00316	-0.072	0.09
0.00318	-0.074	0.09
0.0032	-0.078	0.088
0.00322	-0.078	0.086
0.00324	-0.076	0.09
0.00326	-0.078	0.092
0.00328	-0.076	0.086
0.0033	-0.076	0.088
0.00332	-0.076	0.086
0.00334	-0.076	0.08
0.00336	-0.078	0.082
0.00338	-0.08	0.078
0.0034	-0.08	0.074
0.00342	-0.082	0.07
0.00344	-0.082	0.064
0.00346	-0.082	0.064
0.00348	-0.08	0.056
0.0035	-0.08	0.054
0.00352	-0.08	0.05
0.00354	-0.08	0.05
0.00356	-0.082	0.046
0.00358	-0.082	0.042
0.0036	-0.086	0.04
0.00362	-0.084	0.036
0.00364	-0.084	0.034
0.00366	-0.082	0.032
0.00368	-0.082	0.034
0.0037	-0.084	0.028
0.00372	-0.084	0.026
0.00374	-0.086	0.022
0.00376	-0.086	0.024
0.00378	-0.088	0.024
0.0038	-0.09	0.022
0.00382	-0.088	0.018
0.00384	-0.086	0.014
0.00386	-0.086	0.014
0.00388	-0.086	0.014
0.0039	-0.088	0.012
0.00392	-0.088	0.01
0.00394	-0.086	0.01
0.00396	-0.092	0.01
0.00398	-0.092	0.006
0.004	-0.092	0.006
0.00402	-0.092	0.002
0.00404	-0.088	0.004
0.00406	-0.09	0
0.00408	-0.09	0
0.0041	-0.09	-0.002
0.00412	-0.092	0
0.00414	-0.092	-0.004
0.00416	-0.096	0
0.00418	-0.092	-0.002
0.0042	-0.096	-0.002
0.00422	-0.092	-0.004
0.00424	-0.092	-0.004
0.00426	-0.092	-0.004
0.00428	-0.094	-0.008
0.0043	-0.094	-0.01
0.00432	-0.096	-0.004
0.00434	-0.098	-0.008
0.00436	-0.098	-0.008
0.00438	-0.098	-0.012
0.0044	-0.098	-0.008
0.00442	-0.098	-0.008
0.00444	-0.096	-0.01
0.00446	-0.096	-0.012
0.00448	-0.098	-0.01
0.0045	-0.098	-0.008
0.00452	-0.1	-0.012
0.00454	-0.102	-0.01
0.00456	-0.1	-0.01
0.00458	-0.102	-0.01
0.0046	-0.1	-0.012
0.00462	-0.098	-0.01
0.00464	-0.098	-0.01
0.00466	-0.1	-0.01
0.00468	-0.102	-0.012
0.0047	-0.104	-0.012
0.00472	-0.104	-0.012
0.00474	-0.104	-0.012
0.00476	-0.106	-0.012
0.00478	-0.104	-0.018
0.0048	-0.102	-0.018
0.00482	-0.102	-0.014
0.00484	-0.104	-0.016
0.00486	-0.106	-0.014
0.00488	-0.106	-0.014
0.0049	-0.106	-0.016
0.00492	-0.106	-0.016
0.00494	-0.108	-0.016
0.00496	-0.106	-0.016
0.00498	-0.106	-0.016
0.005	-0.104	-0.02
0.00502	-0.104	-0.016
0.00504	-0.106	-0.016
0.00506	-0.108	-0.014
0.00508	-0.108	-0.018
0.0051	-0.108	-0.018
0.00512	-0.11	-0.018
0.00514	-0.11	-0.016
0.00516	-0.106	-0.018
0.00518	-0.108	-0.02
0.0052	-0.108	-0.022
0.00522	-0.108	-0.02
0.00524	-0.11	-0.02
0.00526	-0.11	-0.022
0.00528	-0.112	-0.022
0.0053	-0.112	-0.02
0.00532	-0.114	-0.02
0.00534	-0.108	-0.02
0.00536	-0.11	-0.018
0.00538	-0.11	-0.02
0.0054	-0.11	-0.02
0.00542	-0.114	-0.018
0.00544	-0.114	-0.02
0.00546	-0.114	-0.016
0.00548	-0.114	-0.02
0.0055	-0.116	-0.022
0.00552	-0.114	-0.02
0.00554	-0.114	-0.018
0.00556	-0.114	-0.018
0.00558	-0.112	-0.02
0.0056	-0.116	-0.022
0.00562	-0.116	-0.02
0.00564	-0.118	-0.018
0.00566	-0.116	-0.016
0.00568	-0.118	-0.018
