0.000000, 0.071139
0.200000, 0.074961
0.400000, 0.074961
0.600000, 0.074961
0.800000, 0.074961
1.000000, 0.074961
1.200000, 0.079441
1.400000, 0.079441
1.600000, 0.084449
1.800000, 0.090069
2.000000, 0.090069
2.200000, 0.096465
2.400000, 0.103882
2.600000, 0.112615
2.800000, 0.123318
3.000000, 0.154294
3.200000, 0.176468
3.400000, 0.176468
3.600000, 0.176468
3.800000, 0.176468
4.000000, 0.189078
4.200000, 0.189078
4.400000, 0.189078
4.600000, 0.189078
4.800000, 0.189078
5.000000, 0.189078
5.200000, 0.189078
5.400000, 0.189078
5.600000, 0.204796
5.800000, 0.204796
6.000000, 0.204796
6.200000, 0.204796
6.400000, 0.204796
6.600000, 0.204796
6.800000, 0.204796
7.000000, 0.204796
7.200000, 0.217872
7.400000, 0.217872
7.600000, 0.217872
7.800000, 0.217872
8.000000, 0.217872
8.200000, 0.217872
8.400000, 0.215110
8.600000, 0.215110
8.800000, 0.215110
9.000000, 0.215110
9.200000, 0.215110
9.400000, 0.215110
9.600000, 0.167919
9.800000, 0.167919
10.000000, 0.167919
10.200000, 0.167919
10.400000, 0.167919
10.600000, 0.080856
10.800000, 0.080856
11.000000, 0.080856
11.200000, 0.080856
11.400000, 0.080856
11.600000, 0.042531
11.800000, 0.042531
12.000000, 0.042531
12.200000, 0.042531
12.400000, 0.023054
12.600000, 0.023054
12.800000, 0.023054
13.000000, 0.023054
13.200000, 0.023054
13.400000, 0.029489
13.600000, 0.029489
13.800000, 0.029489
14.000000, 0.029489
14.200000, 0.043230
14.400000, 0.043230
14.600000, 0.043230
14.800000, 0.043230
15.000000, 0.043230
15.200000, 0.077810
15.400000, 0.077810
