0.000000, 0.081810
0.200000, 0.087179
0.400000, 0.087179
0.600000, 0.087179
0.800000, 0.087179
1.000000, 0.087179
1.200000, 0.092024
1.400000, 0.092024
1.600000, 0.097252
1.800000, 0.103213
2.000000, 0.103213
2.200000, 0.110207
2.400000, 0.118464
2.600000, 0.128272
2.800000, 0.140332
3.000000, 0.177727
3.200000, 0.200789
3.400000, 0.200789
3.600000, 0.200789
3.800000, 0.200789
4.000000, 0.212575
4.200000, 0.212575
4.400000, 0.212575
4.600000, 0.212575
4.800000, 0.212575
5.000000, 0.212575
5.200000, 0.212575
5.400000, 0.212575
5.600000, 0.219733
5.800000, 0.219733
6.000000, 0.219733
6.200000, 0.219733
6.400000, 0.219733
6.600000, 0.219733
6.800000, 0.219733
7.000000, 0.219733
7.200000, 0.189036
7.400000, 0.189036
7.600000, 0.189036
7.800000, 0.189036
8.000000, 0.189036
8.200000, 0.189036
8.400000, 0.092325
8.600000, 0.092325
8.800000, 0.092325
9.000000, 0.092325
9.200000, 0.092325
9.400000, 0.092325
9.600000, 0.051274
9.800000, 0.051274
10.000000, 0.051274
10.200000, 0.051274
10.400000, 0.051274
10.600000, 0.037011
10.800000, 0.037011
11.000000, 0.037011
11.200000, 0.037011
11.400000, 0.037011
11.600000, 0.021399
11.800000, 0.021399
12.000000, 0.021399
12.200000, 0.021399
12.400000, 0.020628
12.600000, 0.020628
12.800000, 0.020628
13.000000, 0.020628
13.200000, 0.020628
13.400000, 0.025407
13.600000, 0.025407
13.800000, 0.025407
14.000000, 0.025407
14.200000, 0.039841
14.400000, 0.039841
14.600000, 0.039841
14.800000, 0.039841
15.000000, 0.039841
15.200000, 0.039184
15.400000, 0.039184
