0.000000	0.474884
1.000000	0.462348
2.000000	0.450248
3.000000	0.437695
4.000000	0.426274
5.000000	0.415148
6.000000	0.404980
7.000000	0.393803
8.000000	0.385463
9.000000	0.375940
10.000000	0.368140
11.000000	0.362847
12.000000	0.375052
13.000000	0.461199
14.000000	0.589933
15.000000	0.748247
16.000000	0.959610
17.000000	1.247407
18.000000	1.527420
19.000000	1.820231
20.000000	2.116976
21.000000	2.402056
22.000000	2.671815
23.000000	2.938666
24.000000	3.192912
25.000000	3.428546
26.000000	3.663171
27.000000	3.881447
28.000000	4.093280
29.000000	4.287164
30.000000	4.488047
31.000000	4.679493
32.000000	4.867997
33.000000	5.044314
34.000000	5.209766
35.000000	5.376472
36.000000	5.537241
37.000000	5.689182
38.000000	5.836232
39.000000	5.979538
40.000000	6.136424
41.000000	6.269075
42.000000	6.401291
43.000000	6.517106
44.000000	6.641051
45.000000	6.756466
46.000000	6.870365
47.000000	6.977092
48.000000	7.089146
49.000000	7.191990
50.000000	7.279147
51.000000	7.375671
52.000000	7.478881
53.000000	7.562591
54.000000	7.639615
55.000000	7.721392
56.000000	7.800454
57.000000	7.863863
58.000000	7.939616
59.000000	8.015178
60.000000	8.075557
61.000000	8.143424
62.000000	8.204152
63.000000	8.269232
64.000000	8.323866
65.000000	8.397896
66.000000	8.434302
67.000000	8.474694
68.000000	8.515208
69.000000	8.580724
70.000000	8.615232
71.000000	8.688269
72.000000	8.709771
73.000000	8.732857
74.000000	8.767104
75.000000	8.819980
76.000000	8.848516
77.000000	8.863123
78.000000	8.883598
79.000000	8.922110
80.000000	8.951307
81.000000	8.974133
82.000000	8.987034
83.000000	9.014368
84.000000	9.033502
85.000000	9.051401
86.000000	9.072345
87.000000	9.090539
88.000000	9.102814
89.000000	9.119284
90.000000	9.122679
91.000000	9.138523
92.000000	9.155132
93.000000	9.166798
94.000000	9.193923
95.000000	9.188508
96.000000	9.181213
97.000000	9.217288
98.000000	9.211699
99.000000	9.204822
100.000000	9.241297
101.000000	9.206476
102.000000	9.236196
103.000000	9.243439
104.000000	9.235691
105.000000	9.244483
106.000000	9.255487
107.000000	9.266421
108.000000	9.254877
109.000000	9.253746
110.000000	9.260414
111.000000	9.261998
112.000000	9.253102
113.000000	9.247043
114.000000	9.254843
115.000000	9.252405
116.000000	9.270512
117.000000	9.258899
118.000000	9.247408
119.000000	9.238059
120.000000	9.233271
121.000000	9.224635
122.000000	9.092002
123.000000	8.628655
124.000000	8.184217
125.000000	7.726180
126.000000	7.339980
127.000000	6.970511
128.000000	6.616380
129.000000	6.310112
130.000000	6.027452
131.000000	5.763856
132.000000	5.516087
133.000000	5.277963
134.000000	5.058991
135.000000	4.846930
136.000000	4.647423
137.000000	4.461478
138.000000	4.278285
139.000000	4.113494
140.000000	3.952098
141.000000	3.799704
142.000000	3.651767
143.000000	3.510915
144.000000	3.377272
145.000000	3.252613
146.000000	3.125951
147.000000	3.002545
148.000000	2.887427
149.000000	2.776191
150.000000	2.672198
151.000000	2.573097
152.000000	2.473213
153.000000	2.378813
154.000000	2.289706
155.000000	2.204237
156.000000	2.122095
157.000000	2.041362
158.000000	1.965835
159.000000	1.894817
160.000000	1.823504
161.000000	1.756299
162.000000	1.692490
163.000000	1.631048
164.000000	1.571103
165.000000	1.513527
166.000000	1.457291
167.000000	1.404728
168.000000	1.354899
169.000000	1.306881
170.000000	1.260377
171.000000	1.215354
172.000000	1.172419
173.000000	1.130547
174.000000	1.090485
175.000000	1.052078
176.000000	1.015516
177.000000	0.980277
178.000000	0.947649
179.000000	0.913873
180.000000	0.882325
181.000000	0.852814
182.000000	0.824644
183.000000	0.796073
184.000000	0.769783
185.000000	0.743859
186.000000	0.718370
187.000000	0.694936
188.000000	0.673695
189.000000	0.652315
190.000000	0.631544
191.000000	0.612027
192.000000	0.592266
193.000000	0.573323
194.000000	0.555460
195.000000	0.538223
196.000000	0.521979
197.000000	0.505857
198.000000	0.491511
199.000000	0.476642
200.000000	0.462627
201.000000	0.449464
202.000000	0.436441
203.000000	0.424097
204.000000	0.412067
205.000000	0.401168
206.000000	0.390408
207.000000	0.379474
208.000000	0.369306
209.000000	0.359504
210.000000	0.350590
211.000000	0.341328
212.000000	0.332796
213.000000	0.324875
214.000000	0.316814
215.000000	0.309431
216.000000	0.301858
217.000000	0.294841
218.000000	0.288156
219.000000	0.281209
220.000000	0.274593
221.000000	0.268813
222.000000	0.263798
223.000000	0.258279
224.000000	0.252882
225.000000	0.247763
226.000000	0.242540
227.000000	0.237804
228.000000	0.233121
229.000000	0.228943
230.000000	0.225060
231.000000	0.220516
232.000000	0.216511
233.000000	0.212803
234.000000	0.209634
235.000000	0.206500
236.000000	0.202513
237.000000	0.199762
238.000000	0.196280
239.000000	0.193460
240.000000	0.190256
241.000000	0.187627
242.000000	0.185033
