400.000000, 0.028166
401.000000, 0.025879
402.000000, 0.023576
403.000000, 0.020939
404.000000, 0.019525
405.000000, 0.016500
406.000000, 0.013748
407.000000, 0.010886
408.000000, 0.008370
409.000000, 0.006384
410.000000, 0.005212
411.000000, 0.005222
412.000000, 0.005271
413.000000, 0.004734
414.000000, 0.003999
415.000000, 0.003281
416.000000, 0.002782
417.000000, 0.002349
418.000000, 0.001926
419.000000, 0.001701
420.000000, 0.001469
421.000000, 0.001146
422.000000, 0.000926
423.000000, 0.000678
424.000000, 0.000636
425.000000, 0.000445
426.000000, 0.000317
427.000000, 0.000266
428.000000, 0.000242
429.000000, 0.000239
430.000000, 0.000230
431.000000, 0.000223
432.000000, 0.000234
433.000000, 0.000236
434.000000, 0.000237
435.000000, 0.000246
436.000000, 0.000239
437.000000, 0.000245
438.000000, 0.000249
439.000000, 0.000255
440.000000, 0.000267
441.000000, 0.000281
442.000000, 0.000310
443.000000, 0.000316
444.000000, 0.000324
445.000000, 0.000355
446.000000, 0.000359
447.000000, 0.000376
448.000000, 0.000401
449.000000, 0.000418
450.000000, 0.000435
451.000000, 0.000450
452.000000, 0.000462
453.000000, 0.000478
454.000000, 0.000495
455.000000, 0.000523
456.000000, 0.000530
457.000000, 0.000526
458.000000, 0.000556
459.000000, 0.000563
460.000000, 0.000591
461.000000, 0.000610
462.000000, 0.000626
463.000000, 0.000688
464.000000, 0.000681
465.000000, 0.000709
466.000000, 0.000732
467.000000, 0.000755
468.000000, 0.000777
469.000000, 0.000807
470.000000, 0.000830
471.000000, 0.000864
472.000000, 0.000934
473.000000, 0.000964
474.000000, 0.001017
475.000000, 0.001079
476.000000, 0.001143
477.000000, 0.001217
478.000000, 0.001297
479.000000, 0.001338
480.000000, 0.001341
481.000000, 0.001512
482.000000, 0.001455
483.000000, 0.001515
484.000000, 0.001542
485.000000, 0.001585
486.000000, 0.001566
487.000000, 0.001598
488.000000, 0.001679
489.000000, 0.001672
490.000000, 0.001772
491.000000, 0.001804
492.000000, 0.001854
493.000000, 0.001945
494.000000, 0.001994
495.000000, 0.002099
496.000000, 0.002126
497.000000, 0.002287
498.000000, 0.002417
499.000000, 0.002537
500.000000, 0.002739
501.000000, 0.002909
502.000000, 0.003077
503.000000, 0.003288
504.000000, 0.003254
505.000000, 0.003532
506.000000, 0.003785
507.000000, 0.004119
508.000000, 0.004577
509.000000, 0.005008
510.000000, 0.005344
511.000000, 0.005621
512.000000, 0.006281
513.000000, 0.006748
514.000000, 0.007336
515.000000, 0.008136
516.000000, 0.009141
517.000000, 0.009885
518.000000, 0.011024
519.000000, 0.012547
