240.000000, 0.022482
241.000000, 0.019710
242.000000, 0.017738
243.000000, 0.015152
244.000000, 0.012804
245.000000, 0.010218
246.000000, 0.007726
247.000000, 0.005583
248.000000, 0.003969
249.000000, 0.003557
250.000000, 0.003715
251.000000, 0.003302
252.000000, 0.002657
253.000000, 0.002220
254.000000, 0.001817
255.000000, 0.001448
256.000000, 0.001271
257.000000, 0.001075
258.000000, 0.000790
259.000000, 0.000556
260.000000, 0.000476
261.000000, 0.000392
262.000000, 0.000324
263.000000, 0.000341
264.000000, 0.000323
265.000000, 0.000335
266.000000, 0.000327
267.000000, 0.000346
268.000000, 0.000325
269.000000, 0.000292
270.000000, 0.000318
271.000000, 0.000315
272.000000, 0.000316
273.000000, 0.000332
274.000000, 0.000319
275.000000, 0.000302
276.000000, 0.000309
277.000000, 0.000315
278.000000, 0.000325
279.000000, 0.000334
280.000000, 0.000349
281.000000, 0.000335
282.000000, 0.000361
283.000000, 0.000348
284.000000, 0.000358
285.000000, 0.000374
286.000000, 0.000394
287.000000, 0.000414
288.000000, 0.000436
289.000000, 0.000454
290.000000, 0.000478
291.000000, 0.000505
292.000000, 0.000533
293.000000, 0.000557
294.000000, 0.000580
295.000000, 0.000613
296.000000, 0.000642
297.000000, 0.000651
298.000000, 0.000679
299.000000, 0.000700
300.000000, 0.000712
301.000000, 0.000769
302.000000, 0.000792
303.000000, 0.000829
304.000000, 0.000865
305.000000, 0.000909
306.000000, 0.000939
307.000000, 0.000966
308.000000, 0.001015
309.000000, 0.001031
310.000000, 0.001079
311.000000, 0.001149
312.000000, 0.001215
313.000000, 0.001258
314.000000, 0.001317
315.000000, 0.001399
316.000000, 0.001543
317.000000, 0.001644
318.000000, 0.001641
319.000000, 0.001569
320.000000, 0.001533
321.000000, 0.001638
322.000000, 0.001656
323.000000, 0.001598
324.000000, 0.001617
325.000000, 0.001641
326.000000, 0.001655
327.000000, 0.001668
328.000000, 0.001748
329.000000, 0.001808
330.000000, 0.001890
331.000000, 0.001872
332.000000, 0.001967
333.000000, 0.001957
334.000000, 0.001998
335.000000, 0.002005
336.000000, 0.002133
337.000000, 0.002279
338.000000, 0.002478
339.000000, 0.002211
340.000000, 0.002247
341.000000, 0.002392
342.000000, 0.002498
343.000000, 0.002714
344.000000, 0.002917
345.000000, 0.003067
346.000000, 0.003403
347.000000, 0.003575
348.000000, 0.003889
349.000000, 0.004051
350.000000, 0.004268
351.000000, 0.004635
352.000000, 0.004929
353.000000, 0.005222
354.000000, 0.005746
355.000000, 0.006462
356.000000, 0.007838
357.000000, 0.007382
358.000000, 0.008044
359.000000, 0.008798
