#Dec 02, 2016  03:21:41 PM
#Residual Gas Analyzer Software 
#RGA Software Version, 3.211.002
#
#Pressure vs Time Scan Setup:
#
#Active channels in Scan, 4 
#Units, Torr
#Sample Period, 1.00, sec
#Focus Voltage, 90, Volts 
#Ion Energy, HIGH 
#Electron Energy, 70, eV 
#CEM Voltage, 1000, Volts
#CEM Gain, 1.00E+006 
#Sensitivity Factor, 9.16E-005 
#Filament Current, 1.00, mAmps
#Start time, Dec 02, 2016  03:21:41 PM 
#Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status
#
#1         28.00          Nitrogen              1.00         3            OFF
#2         2.00           Hydrogen              1.00         3            OFF
#3         18.00          Water                 1.00         3            OFF
#4         44.00          Carbon dioxide        1.00         3            OFF
#
#
#Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   

257.542,   1.4452E-006,   2.4058E-006,   8.0564E-006,   1.0228E-006,  
259.570,   1.4405E-006,   2.4135E-006,   8.0370E-006,   1.0249E-006,  
261.598,   1.4499E-006,   2.3968E-006,   8.0343E-006,   1.0198E-006,  
263.626,   1.4473E-006,   2.4065E-006,   8.0295E-006,   1.0261E-006,  
265.654,   1.4492E-006,   2.4016E-006,   8.0179E-006,   1.0225E-006,  
267.682,   1.4516E-006,   2.4003E-006,   8.0516E-006,   1.0175E-006,  
269.726,   1.4494E-006,   2.3958E-006,   8.0559E-006,   1.0254E-006,  
271.832,   1.4498E-006,   2.4095E-006,   7.9916E-006,   1.0172E-006,  
273.813,   1.4447E-006,   2.3969E-006,   8.0074E-006,   1.0253E-006,  
275.794,   1.4437E-006,   2.4123E-006,   8.0306E-006,   1.0231E-006,  
277.822,   1.4434E-006,   2.3989E-006,   8.0265E-006,   1.0218E-006,  
279.850,   1.4434E-006,   2.4012E-006,   8.0497E-006,   1.0210E-006,  
281.879,   1.4404E-006,   2.4017E-006,   8.0227E-006,   1.0234E-006,  
283.922,   1.4394E-006,   2.3908E-006,   8.0160E-006,   1.0199E-006,  
285.950,   1.4358E-006,   2.4029E-006,   7.9942E-006,   1.0178E-006,  
287.978,   1.4475E-006,   2.4003E-006,   7.9793E-006,   1.0168E-006,  
289.991,   1.4461E-006,   2.3801E-006,   8.0252E-006,   1.0255E-006,  
292.019,   1.4450E-006,   2.4070E-006,   8.0258E-006,   1.0242E-006,  
294.047,   1.4435E-006,   2.3988E-006,   8.0389E-006,   1.0237E-006,  
296.075,   1.4391E-006,   2.3950E-006,   7.9679E-006,   1.0171E-006,  
298.118,   1.4367E-006,   2.4037E-006,   8.0203E-006,   1.0210E-006,  
300.131,   1.4427E-006,   2.3973E-006,   8.0432E-006,   1.0226E-006,  
302.159,   1.4429E-006,   2.3921E-006,   7.9891E-006,   1.0207E-006,  
304.187,   1.4481E-006,   2.4065E-006,   8.0367E-006,   1.0184E-006,  
306.215,   1.4405E-006,   2.4084E-006,   8.0191E-006,   1.0226E-006,  
308.243,   1.4489E-006,   2.3950E-006,   7.9672E-006,   1.0192E-006,  
310.271,   1.4428E-006,   2.3988E-006,   8.0492E-006,   1.0248E-006,  
312.314,   1.4302E-006,   2.3980E-006,   7.9947E-006,   1.0198E-006,  
314.327,   1.4312E-006,   2.3913E-006,   7.9766E-006,   1.0139E-006,  
316.355,   1.4321E-006,   2.3902E-006,   7.9841E-006,   1.0164E-006,  
318.383,   1.4297E-006,   2.3854E-006,   8.0010E-006,   1.0252E-006,  
320.411,   1.4292E-006,   2.3824E-006,   7.9577E-006,   1.0128E-006,  
322.470,   1.4325E-006,   2.3847E-006,   7.9673E-006,   1.0216E-006,  
324.467,   1.4369E-006,   2.3828E-006,   7.9681E-006,   1.0139E-006,  
326.495,   1.4310E-006,   2.3930E-006,   7.9895E-006,   1.0159E-006,  
328.538,   1.4358E-006,   2.3940E-006,   7.9924E-006,   1.0185E-006,  
330.551,   1.4322E-006,   2.3842E-006,   7.9907E-006,   1.0182E-006,  
332.579,   1.4353E-006,   2.3903E-006,   7.9969E-006,   1.0183E-006,  
334.622,   1.4355E-006,   2.3883E-006,   7.9958E-006,   1.0175E-006,  
336.635,   1.4297E-006,   2.3826E-006,   7.9856E-006,   1.0198E-006,  
338.663,   1.4326E-006,   2.3748E-006,   7.9892E-006,   1.0211E-006,  
340.706,   1.4288E-006,   2.3957E-006,   7.9783E-006,   1.0211E-006,  
342.781,   1.4343E-006,   2.3937E-006,   7.9807E-006,   1.0201E-006,  
344.747,   1.4263E-006,   2.3781E-006,   7.9670E-006,   1.0105E-006,  
346.775,   1.4294E-006,   2.3737E-006,   7.9224E-006,   1.0225E-006,  
