130.000000, 0.132377
131.000000, 0.123219
132.000000, 0.115064
133.000000, 0.105558
134.000000, 0.097092
135.000000, 0.088255
136.000000, 0.079339
137.000000, 0.067991
138.000000, 0.049112
139.000000, 0.029982
140.000000, 0.008019
141.000000, 0.004672
142.000000, 0.006064
143.000000, 0.007513
144.000000, 0.009131
145.000000, 0.012107
146.000000, 0.012960
147.000000, 0.014982
148.000000, 0.017544
149.000000, 0.020234
150.000000, 0.024018
151.000000, 0.027466
152.000000, 0.030266
153.000000, 0.036741
154.000000, 0.037990
155.000000, 0.041458
156.000000, 0.040684
157.000000, 0.048143
158.000000, 0.047069
159.000000, 0.052482
