110.000000, 0.165312
111.000000, 0.155931
112.000000, 0.143761
113.000000, 0.133486
114.000000, 0.126309
115.000000, 0.135282
116.000000, 0.105190
117.000000, 0.093003
118.000000, 0.080296
119.000000, 0.067564
120.000000, 0.053080
121.000000, 0.033010
122.000000, 0.007410
123.000000, 0.004241
124.000000, 0.005386
125.000000, 0.007930
126.000000, 0.008558
127.000000, 0.009814
128.000000, 0.011105
129.000000, 0.013030
130.000000, 0.015414
131.000000, 0.017877
132.000000, 0.020416
133.000000, 0.023529
134.000000, 0.026130
135.000000, 0.031208
136.000000, 0.031305
137.000000, 0.033507
138.000000, 0.036273
139.000000, 0.038196
