90.000000, 0.070880
91.000000, 0.054125
92.000000, 0.029452
93.000000, 0.006151
94.000000, 0.003796
95.000000, 0.005293
96.000000, 0.006304
97.000000, 0.007377
98.000000, 0.008832
99.000000, 0.010197
100.000000, 0.012314
101.000000, 0.013182
102.000000, 0.015576
103.000000, 0.017707
104.000000, 0.020173
105.000000, 0.022380
106.000000, 0.025107
107.000000, 0.028538
108.000000, 0.030659
109.000000, 0.033551
110.000000, 0.037405
111.000000, 0.041098
112.000000, 0.039602
113.000000, 0.041628
114.000000, 0.043935
115.000000, 0.045653
116.000000, 0.056419
117.000000, 0.051999
118.000000, 0.070726
119.000000, 0.062939
