60.000000, 0.074144
61.000000, 0.060659
62.000000, 0.051714
63.000000, 0.043300
64.000000, 0.032041
65.000000, 0.020890
66.000000, 0.010486
67.000000, 0.009690
68.000000, 0.008068
69.000000, 0.005466
70.000000, 0.003514
71.000000, 0.002290
72.000000, 0.001177
73.000000, 0.000639
74.000000, 0.000501
75.000000, 0.000558
76.000000, 0.000622
77.000000, 0.000701
78.000000, 0.000786
79.000000, 0.000773
80.000000, 0.000762
81.000000, 0.000723
82.000000, 0.000725
83.000000, 0.000748
84.000000, 0.000769
85.000000, 0.000701
86.000000, 0.000666
87.000000, 0.000753
88.000000, 0.000793
89.000000, 0.000868
90.000000, 0.000878
91.000000, 0.000932
92.000000, 0.000866
93.000000, 0.001068
94.000000, 0.001252
95.000000, 0.001362
96.000000, 0.001424
97.000000, 0.001316
98.000000, 0.001878
99.000000, 0.001827
