220.000000, 0.055539
221.000000, 0.049157
222.000000, 0.044137
223.000000, 0.039015
224.000000, 0.033579
225.000000, 0.026610
226.000000, 0.019698
227.000000, 0.012280
228.000000, 0.005824
229.000000, 0.006624
230.000000, 0.005094
231.000000, 0.003566
232.000000, 0.002636
233.000000, 0.001511
234.000000, 0.000937
235.000000, 0.000637
236.000000, 0.000580
237.000000, 0.000653
238.000000, 0.000893
239.000000, 0.000782
240.000000, 0.000821
241.000000, 0.000858
242.000000, 0.001034
243.000000, 0.001214
244.000000, 0.001176
245.000000, 0.001343
246.000000, 0.001445
247.000000, 0.001629
248.000000, 0.002166
249.000000, 0.001971
250.000000, 0.002192
251.000000, 0.002362
252.000000, 0.002514
253.000000, 0.002775
254.000000, 0.003002
255.000000, 0.003226
256.000000, 0.003512
257.000000, 0.003682
258.000000, 0.003935
259.000000, 0.004535
